1,0.85867334379463522,0.81702774744458018,0.81194943782600848,0.81740631680893616,0.80741529316778538,0.8097460841579156,0.80544057625692134,0.79455666410818382,0.80388694809521111,0.78104575532218756,0.80468271432536465,0.80038643404988041,0.7981815653373977,0.77875642181183224,0.77717482262694948,0.7870370034578934,0.78282335243508139,0.76805541931003474,0.77981407995373309,0.78610137838557403,0.78479837044612111,0.76731131239880634,0.78521068379799219,0.76014198212543638,0.77430432263244886,0.76497917642636026,0.74883609988350353,0.72784336657819249,0.76227676237458364
0.85867334379463522,1,0.87607827229448465,0.8624747714207246,0.8615065124100435,0.86551308418326078,0.87042834568315952,0.84425345451514056,0.82462835420664116,0.8518267943317156,0.82617181785202898,0.84239558028244743,0.8436521861160402,0.84513292945611818,0.81608545024865731,0.83252971537572185,0.83951335384039816,0.82718462829494388,0.8159861235605127,0.81863570485778026,0.82059122361361136,0.82102116496590294,0.82702153419129354,0.82755250600958241,0.80709483392675385,0.82306581897173925,0.8113359076897414,0.78889988524025589,0.78520261371710509,0.78257410806263239
0.81702774744458018,0.87607827229448465,1,0.87459574744743429,0.88551281775647006,0.8693946542674299,0.87622690624999378,0.87871058288845671,0.84532865266256352,0.85905275012126592,0.82294989956741449,0.85666312903483843,0.85177258770727726,0.84812237290420045,0.83120764399202629,0.84723532311453165,0.83407593171547068,0.83965619492262533,0.83631377331677337,0.82559905670891742,0.83502349226915162,0.82502321191016315,0.83764948332819178,0.82563498277646152,0.80473240934866275,0.82360750137666072,0.8143410623129661,0.78771978549751753,0.79381535426077154,0.783895365696894
0.81194943782600848,0.8624747714207246,0.87459574744743429,1,0.87242875272511,0.87536482829260465,0.8647953907446928,0.86200678924778573,0.84834325839816282,0.85744836692327442,0.83100137525278273,0.85204651837535827,0.85477698119935341,0.8565417496738903,0.84072762777119658,0.84900094780312796,0.85254660753780842,0.84494729840041871,0.83562185954254897,0.84501393114055168,0.82979610591516317,0.83512537013984944,0.83507987645282356,0.83268322877461853,0.82587339066647047,0.83089038835400164,0.82768171205888719,0.81346397891457578,0.80588065978618251,0.79345560874977961
0.81740631680893616,0.8615065124100435,0.88551281775647006,0.87242875272511,1,0.88823655919361566,0.88658518805963038,0.89185873787117165,0.86507942046646435,0.88015038741615581,0.84940210991443876,0.87419664864481239,0.8744446992505821,0.8744202391351199,0.84594446948601287,0.86799155871520817,0.8504745166437675,0.84585070114522976,0.85644763156822756,0.84739487758015597,0.85123443368690888,0.85265601453012196,0.85532388566046957,0.85052996675112003,0.83763110783836447,0.84399770748690617,0.84194213411812791,0.82997200879870148,0.82295447755327389,0.80542534420793443
0.80741529316778538,0.86551308418326078,0.8693946542674299,0.87536482829260465,0.88823655919361566,1,0.88292444287729854,0.88316537504672421,0.86695849099912947,0.88656352351534506,0.83844176542195925,0.85866891377150756,0.8617193475130499,0.86739008583707189,0.8415921081300064,0.8621420446690109,0.85113502118856721,0.84097311230464011,0.83198893914923999,0.83119827061166884,0.83605421149563608,0.83485037442283649,0.83849216470055876,0.82961015837176433,0.83058881827579645,0.83558430276863649,0.8349474274433919,0.82908153586431044,0.80721143861704403,0.79842270597520293
0.8097460841579156,0.87042834568315952,0.87622690624999378,0.8647953907446928,0.88658518805963038,0.88292444287729854,1,0.88195720416956358,0.86297252489682874,0.89990822567819773,0.85108029745534453,0.88449970444466897,0.8808320499765383,0.87979218764660538,0.87115174099608361,0.87692960906712136,0.86982946298407837,0.86484446723830666,0.86423018555524034,0.86707644145348195,0.8655189384708325,0.86324659374776236,0.87154318497416272,0.85296147300177816,0.83695831454918868,0.85103948453917522,0.85843130919856625,0.83571362772343394,0.8269412716799811,0.81681253401583476
0.80544057625692134,0.84425345451514056,0.87871058288845671,0.86200678924778573,0.89185873787117165,0.88316537504672421,0.88195720416956358,1,0.8797290143967843,0.8948517603116497,0.8504324680310783,0.88541034256491769,0.88151950889872377,0.88081299471560293,0.86332252872855797,0.87946264136637298,0.85929385964261118,0.87159993587912432,0.86529262514222227,0.84351814481296261,0.86208349908522208,0.85046517287865286,0.86085261836963456,0.85684552220807975,0.83825849206850522,0.84016349196558215,0.84979312772492077,0.8260958712948091,0.82630605812776359,0.80297670846258762
0.79455666410818382,0.82462835420664116,0.84532865266256352,0.84834325839816282,0.86507942046646435,0.86695849099912947,0.86297252489682874,0.8797290143967843,1,0.88119521593061056,0.83496703718765042,0.88145993945190138,0.87618811827665033,0.87092481285776091,0.85891825859114901,0.86349092354998669,0.85282147854354262,0.85235179928959071,0.85850477280520299,0.85926182846729493,0.84391636120326752,0.85098633259026057,0.84168230965688928,0.84182997858473185,0.83418641795947512,0.83369826927235491,0.84679677571232115,0.80872153478335462,0.81184043902423797,0.78435103573391218
0.80388694809521111,0.8518267943317156,0.85905275012126592,0.85744836692327442,0.88015038741615581,0.88656352351534506,0.89990822567819773,0.8948517603116497,0.88119521593061056,1,0.85817556018016439,0.89200390606294921,0.89165374472976278,0.90098392585414433,0.87240253468397833,0.88800255039612697,0.88245417252009717,0.87743436768110072,0.86563604452555887,0.87066783074245846,0.87475148703525163,0.87553488615385933,0.87890258959161105,0.86274556143786973,0.85686968272576247,0.86179690330935244,0.87582012051489677,0.84059052468947149,0.837348966170399,0.83382213147706341
